Date,Open,High,Low,Close,Adj Close,Volume
2004-02-02,1119.610352,1129.346069,1119.610352,1119.610352,876.388123,0
2004-02-03,1119.610352,1129.346069,1109.874634,1109.874634,868.767456,0
2004-02-04,1090.403076,1105.006836,1085.535278,1105.006836,864.957092,0
2004-02-05,1095.270996,1109.874634,1095.270996,1109.874634,868.767456,0
2004-02-06,1080.667358,1109.874634,1080.667358,1109.874634,868.767456,0
2004-02-09,1109.874634,1109.874634,1109.874634,1109.874634,868.767456,11
2004-02-10,1090.403076,1090.403076,1061.195923,1090.403076,853.525818,7731
2004-02-11,1051.460205,1090.403076,1051.460205,1051.460205,823.042908,57526
2004-02-12,1070.931641,1070.931641,1046.592285,1051.460205,823.042908,96888
2004-02-13,1051.460205,1051.460205,1041.724365,1041.724365,815.421997,79825
2004-02-16,1036.856567,1070.931641,1022.252930,1041.724365,815.421997,236032
2004-02-17,1041.724365,1041.724365,1022.252930,1027.120850,803.990906,21960
2004-02-18,1027.120850,1036.856567,1027.120850,1027.120850,803.990906,29992
2004-02-19,1027.120850,1028.094360,1012.517212,1027.120850,803.990906,136610
2004-02-20,1027.120850,1070.931641,1027.120850,1051.460205,823.042908,809880
2004-02-23,1051.460205,1090.403076,1041.724365,1089.429565,852.763794,60908
2004-02-24,1100.138916,1100.138916,1095.270996,1095.270996,857.336182,145846
2004-02-25,1095.270996,1095.270996,1095.270996,1095.270996,857.336182,0
2004-02-26,1100.138916,1168.289063,1100.138916,1139.081787,891.629395,280357
2004-02-27,1168.289063,1241.307129,1130.319702,1168.289063,914.492004,517377
2004-03-01,1192.628418,1192.628418,1168.289063,1192.628418,933.544128,167919
2004-03-02,1192.628418,1236.439331,1178.024780,1197.496338,937.354370,384073
2004-03-03,1265.646484,1265.646484,1216.967773,1265.646484,990.699768,67637
2004-03-04,1265.646484,1265.646484,1226.703491,1236.439331,967.837341,210066
2004-03-05,1216.967773,1236.439331,1216.967773,1216.967773,952.596130,23080
2004-03-08,1192.628418,1192.628418,1168.289063,1168.289063,914.492004,187010
2004-03-09,1178.024780,1216.967773,1169.262695,1216.967773,952.596130,54133
2004-03-10,1255.910767,1265.646484,1236.439331,1255.910767,983.078918,8792
2004-03-11,1254.937256,1255.910767,1231.571411,1255.910767,983.078918,23307
2004-03-12,1255.910767,1255.910767,1244.227905,1255.910767,983.078918,312703
2004-03-15,1255.910767,1255.910767,1255.910767,1255.910767,983.078918,0
2004-03-16,1246.175049,1265.646484,1236.439331,1265.646484,990.699768,106432
2004-03-17,1265.646484,1265.646484,1251.042847,1251.042847,979.268555,67586
2004-03-18,1265.646484,1265.646484,1260.778564,1265.646484,990.699768,96238
2004-03-19,1265.646484,1314.325195,1265.646484,1266.620117,991.461670,65829
2004-03-22,1266.620117,1266.620117,1266.620117,1266.620117,991.461670,0
2004-03-23,1270.514404,1275.382202,1265.646484,1265.646484,990.699768,1280978
2004-03-24,1265.646484,1266.620117,1247.148560,1247.148560,976.220398,174036
2004-03-25,1255.910767,1255.910767,1226.703491,1226.703491,960.216614,99845
2004-03-26,1246.175049,1265.646484,1226.703491,1265.646484,990.699768,405806
2004-03-29,1226.703491,1236.439331,1216.967773,1216.967773,952.596130,33262
2004-03-30,1216.967773,1216.967773,1187.760620,1187.760620,929.733887,508333
2004-03-31,1202.364258,1255.910767,1202.364258,1221.835693,956.406189,22597
2004-04-01,1251.042847,1255.910767,1232.545044,1255.910767,983.078918,16233
2004-04-02,1255.910767,1255.910767,1255.910767,1255.910767,983.078918,92131
2004-04-05,1265.646484,1265.646484,1255.910767,1255.910767,983.078918,14873
2004-04-06,1241.307129,1251.042847,1221.835693,1231.571411,964.027039,106613
2004-04-07,1221.835693,1227.677124,1221.835693,1222.809204,957.168274,154326
2004-04-08,1226.703491,1232.545044,1226.703491,1231.571411,964.027039,640733
2004-04-09,1231.571411,1231.571411,1231.571411,1231.571411,964.027039,0
2004-04-12,1231.571411,1231.571411,1231.571411,1231.571411,964.027039,0
2004-04-13,1241.307129,1265.646484,1231.571411,1241.307129,971.647827,394423
2004-04-14,1241.307129,1241.307129,1241.307129,1241.307129,971.647827,0
2004-04-15,1265.646484,1265.646484,1236.439331,1241.307129,971.647827,742773
2004-04-16,1241.307129,1255.910767,1241.307129,1255.910767,983.078918,132655
2004-04-19,1251.042847,1251.042847,1251.042847,1251.042847,979.268555,17338
2004-04-20,1251.042847,1265.646484,1251.042847,1260.778564,986.889282,96445
2004-04-21,1265.646484,1276.355835,1261.752197,1276.355835,999.082458,73954
2004-04-22,1287.065063,1299.721558,1287.065063,1299.721558,1017.372192,410
2004-04-23,1363.003906,1363.003906,1314.325195,1335.743896,1045.569336,12270
2004-04-26,1333.796753,1333.796753,1324.061035,1332.823120,1043.282959,288503
2004-04-27,1332.823120,1332.823120,1332.823120,1332.823120,1043.282959,0
2004-04-28,1332.823120,1343.532349,1332.823120,1343.532349,1051.665894,39446
2004-04-29,1343.532349,1387.343262,1343.532349,1353.268188,1059.286499,296089
2004-04-30,1363.003906,1363.003906,1348.400269,1348.400269,1055.476318,226557
2004-05-03,1343.532349,1343.532349,1285.118042,1294.853760,1013.561829,169240
2004-05-04,1294.853760,1304.589478,1280.250122,1294.853760,1013.561829,325674
2004-05-05,1294.853760,1299.721558,1294.853760,1295.827271,1014.324036,393116
2004-05-06,1294.853760,1314.325195,1294.853760,1294.853760,1013.561829,292636
2004-05-07,1294.853760,1304.589478,1289.985840,1295.827271,1014.324036,911137
2004-05-10,1322.113770,1322.113770,1289.985840,1294.853760,1013.561829,522946
2004-05-11,1290.959351,1294.853760,1289.985840,1289.985840,1009.751709,71211
2004-05-12,1275.382202,1275.382202,1264.672852,1264.672852,989.937256,243586
2004-05-13,1264.672852,1289.985840,1241.307129,1289.985840,1009.751709,305708
2004-05-14,1266.620117,1304.589478,1251.042847,1251.042847,979.268555,957785
2004-05-17,1251.042847,1251.042847,1231.571411,1251.042847,979.268555,1041036
2004-05-18,1251.042847,1260.778564,1187.760620,1241.307129,971.647827,965272
2004-05-19,1226.703491,1265.646484,1226.703491,1251.042847,979.268555,274111
2004-05-20,1246.175049,1246.175049,1213.073486,1222.809204,957.168274,521615
2004-05-21,1222.809204,1246.175049,1216.967773,1216.967773,952.596130,211946
2004-05-24,1216.967773,1226.703491,1207.232056,1207.232056,944.975464,106326
2004-05-25,1207.232056,1207.232056,1168.289063,1187.760620,929.733887,267922
2004-05-26,1202.364258,1202.364258,1178.024780,1187.760620,929.733887,814440
2004-05-27,1202.364258,1202.364258,1192.628418,1201.390625,940.402710,316351
2004-05-28,1201.390625,1221.835693,1201.390625,1221.835693,956.406189,184163
2004-05-31,1221.835693,1265.646484,1218.914917,1250.069336,978.506775,225073
2004-06-01,1247.148560,1251.042847,1216.967773,1216.967773,952.596130,242046
2004-06-02,1241.307129,1246.175049,1226.703491,1227.677124,960.979004,125552
2004-06-03,1227.677124,1231.571411,1216.967773,1216.967773,952.596130,137027
2004-06-04,1246.175049,1246.175049,1226.703491,1231.571411,964.027039,221356
2004-06-07,1251.042847,1255.910767,1226.703491,1231.571411,964.027039,126042
2004-06-08,1231.571411,1246.175049,1188.734131,1237.412842,968.599609,79891
2004-06-09,1236.439331,1260.778564,1231.571411,1231.571411,964.027039,504998
2004-06-10,1226.703491,1251.042847,1216.967773,1226.703491,960.216614,84824
2004-06-11,1202.364258,1226.703491,1197.496338,1197.496338,937.354370,128809
2004-06-14,1199.443481,1246.175049,1197.496338,1234.492065,966.313416,52875
2004-06-15,1228.650757,1231.571411,1199.443481,1199.443481,938.878296,31490
2004-06-16,1199.443481,1199.443481,1199.443481,1199.443481,938.878296,0
2004-06-17,1207.232056,1249.095703,1207.232056,1216.967773,952.596130,452331
2004-06-18,1216.967773,1217.941406,1216.967773,1216.967773,952.596130,98773
2004-06-21,1221.835693,1226.703491,1197.496338,1224.756348,958.692383,119903
2004-06-22,1216.967773,1241.307129,1216.967773,1226.703491,960.216614,98448
2004-06-23,1226.703491,1226.703491,1197.496338,1221.835693,956.406189,105254
2004-06-24,1226.703491,1255.910767,1226.703491,1255.910767,983.078918,95259
2004-06-25,1247.148560,1255.910767,1216.967773,1241.307129,971.647827,508398
2004-06-28,1231.571411,1241.307129,1216.967773,1231.571411,964.027039,184758
2004-06-29,1216.967773,1231.571411,1168.289063,1212.099854,948.785583,445211
2004-06-30,1212.099854,1254.937256,1212.099854,1249.095703,977.744446,98455
2004-07-01,1254.937256,1270.514404,1231.571411,1265.646484,990.699768,410809
2004-07-02,1265.646484,1265.646484,1218.914917,1241.307129,971.647827,123237
2004-07-05,1236.439331,1265.646484,1236.439331,1265.646484,990.699768,77509
2004-07-06,1218.914917,1265.646484,1218.914917,1251.042847,979.268555,49436
2004-07-07,1265.646484,1265.646484,1241.307129,1251.042847,979.268555,152072
2004-07-08,1251.042847,1251.042847,1226.703491,1251.042847,979.268555,32865
2004-07-09,1246.175049,1265.646484,1226.703491,1264.672852,989.937256,67682
2004-07-12,1264.672852,1264.672852,1246.175049,1246.175049,975.458191,28121
2004-07-13,1265.646484,1275.382202,1246.175049,1264.672852,989.937256,112899
2004-07-14,1264.672852,1275.382202,1246.175049,1246.175049,975.458191,67460
2004-07-15,1241.307129,1246.175049,1241.307129,1246.175049,975.458191,277689
2004-07-16,1260.778564,1260.778564,1227.677124,1246.175049,975.458191,227968
2004-07-19,1246.175049,1246.175049,1203.337769,1216.967773,952.596130,158056
2004-07-20,1216.967773,1217.941406,1216.967773,1216.967773,952.596130,40502
2004-07-21,1216.967773,1226.703491,1216.967773,1216.967773,952.596130,116963
2004-07-22,1216.967773,1216.967773,1197.496338,1197.496338,937.354370,566566
2004-07-23,1216.967773,1216.967773,1196.522705,1196.522705,936.592468,407346
2004-07-26,1202.364258,1246.175049,1178.024780,1187.760620,929.733887,118536
2004-07-27,1197.496338,1197.496338,1192.628418,1197.496338,937.354370,451269
2004-07-28,1241.307129,1255.910767,1216.967773,1255.910767,983.078918,133214
2004-07-29,1246.175049,1264.672852,1246.175049,1260.778564,986.889282,109984
2004-07-30,1265.646484,1313.351563,1265.646484,1299.721558,1017.372192,116872
2004-08-02,1299.721558,1314.325195,1265.646484,1285.118042,1005.941223,57199
2004-08-03,1289.985840,1343.532349,1289.985840,1331.849609,1042.520874,82907
2004-08-04,1343.532349,1343.532349,1294.853760,1294.853760,1013.561829,80670
2004-08-05,1294.853760,1343.532349,1265.646484,1265.646484,990.699768,129636
2004-08-06,1265.646484,1276.355835,1260.778564,1275.382202,998.320557,109140
2004-08-09,1275.382202,1275.382202,1275.382202,1275.382202,998.320557,0
2004-08-10,1275.382202,1372.739746,1275.382202,1367.871826,1070.717896,66004
2004-08-11,1367.871826,1369.818970,1295.827271,1295.827271,1014.324036,150705
2004-08-12,1343.532349,1363.003906,1343.532349,1363.003906,1066.907227,34659
2004-08-13,1363.003906,1363.977539,1343.532349,1363.003906,1066.907227,71683
2004-08-16,1363.003906,1363.003906,1362.030396,1363.003906,1066.907227,105473
2004-08-17,1363.003906,1363.003906,1319.193115,1363.003906,1066.907227,58006
2004-08-18,1363.003906,1363.003906,1325.034546,1325.034546,1037.186157,30373
2004-08-19,1328.928833,1343.532349,1325.034546,1343.532349,1051.665894,86190
2004-08-20,1343.532349,1353.268188,1324.061035,1351.321045,1057.762451,36756
2004-08-23,1353.268188,1363.003906,1353.268188,1363.003906,1066.907227,133787
2004-08-24,1363.003906,1363.003906,1355.215332,1363.003906,1066.907227,61928
2004-08-25,1363.003906,1372.739746,1333.796753,1362.030396,1066.145142,152689
2004-08-26,1362.030396,1362.030396,1353.268188,1362.030396,1066.145142,73664
2004-08-27,1363.003906,1406.814819,1333.796753,1372.739746,1074.528076,126939
2004-08-30,1377.607544,1411.682617,1363.003906,1411.682617,1105.011353,84644
2004-08-31,1363.003906,1484.700684,1334.770264,1455.493530,1139.304443,208945
2004-09-01,1411.682617,1470.097046,1363.003906,1445.757690,1131.683716,109847
2004-09-02,1440.889893,1450.625610,1412.656250,1445.757690,1131.683716,102215
2004-09-03,1440.889893,1440.889893,1411.682617,1411.682617,1105.011353,175703
2004-09-06,1440.889893,1440.889893,1392.211182,1401.946899,1097.390137,146375
2004-09-07,1401.946899,1411.682617,1392.211182,1406.814819,1101.200928,241246
2004-09-08,1406.814819,1411.682617,1363.003906,1392.211182,1089.769775,1263234
2004-09-09,1377.607544,1382.475342,1338.664551,1338.664551,1047.855347,563534
2004-09-10,1338.664551,1353.268188,1304.589478,1319.193115,1032.614014,304943
2004-09-13,1314.325195,1358.136108,1314.325195,1339.638184,1048.617432,174858
2004-09-14,1353.268188,1353.268188,1324.061035,1348.400269,1055.476318,193541
2004-09-15,1348.400269,1348.400269,1324.061035,1338.664551,1047.855347,300214
2004-09-16,1338.664551,1358.136108,1333.796753,1333.796753,1044.045044,454393
2004-09-17,1348.400269,1382.475342,1333.796753,1358.136108,1063.097168,1403915
2004-09-20,1377.607544,1416.550537,1360.083252,1360.083252,1064.621094,266516
2004-09-21,1363.003906,1392.211182,1358.136108,1363.003906,1066.907227,86464
2004-09-22,1363.003906,1401.946899,1333.796753,1401.946899,1097.390137,195051
2004-09-23,1382.475342,1382.475342,1363.003906,1363.003906,1066.907227,223609
2004-09-24,1363.003906,1363.003906,1363.003906,1363.003906,1066.907227,0
2004-09-27,1363.003906,1372.739746,1363.003906,1363.003906,1066.907227,346212
2004-09-28,1382.475342,1382.475342,1363.003906,1373.713257,1075.290527,50854
2004-09-29,1373.713257,1401.946899,1373.713257,1401.946899,1097.390137,71896
2004-09-30,1401.946899,1455.493530,1401.946899,1431.154053,1120.252686,168659
2004-10-01,1431.154053,1460.361450,1431.154053,1460.361450,1143.115234,133693
2004-10-04,1465.229248,1509.040039,1465.229248,1484.700684,1162.166992,578733
2004-10-05,1499.304321,1533.379395,1460.361450,1489.568604,1165.977417,445229
2004-10-06,1489.568604,1489.568604,1479.832764,1489.568604,1165.977417,423036
2004-10-07,1460.361450,1509.040039,1460.361450,1509.040039,1181.218872,504416
2004-10-08,1509.040039,1509.040039,1491.515747,1504.172241,1177.408569,124900
2004-10-11,1499.304321,1499.304321,1499.304321,1499.304321,1173.597778,35713
2004-10-12,1497.357178,1499.304321,1474.964966,1499.304321,1173.597778,40153
2004-10-13,1499.304321,1499.304321,1479.832764,1479.832764,1158.356323,24185
2004-10-14,1489.568604,1499.304321,1460.361450,1489.568604,1165.977417,269821
2004-10-15,1489.568604,1489.568604,1452.572754,1452.572754,1137.018555,132716
2004-10-18,1440.889893,1479.832764,1440.889893,1460.361450,1143.115234,201491
2004-10-19,1460.361450,1460.361450,1455.493530,1460.361450,1143.115234,20576
2004-10-20,1479.832764,1499.304321,1460.361450,1499.304321,1173.597778,55378
2004-10-21,1499.304321,1499.304321,1470.097046,1499.304321,1173.597778,35167
2004-10-22,1484.700684,1499.304321,1484.700684,1499.304321,1173.597778,39031
2004-10-25,1499.304321,1499.304321,1494.436523,1499.304321,1173.597778,144027
2004-10-26,1499.304321,1499.304321,1489.568604,1489.568604,1165.977417,76519
2004-10-27,1489.568604,1533.379395,1489.568604,1532.405884,1199.508789,825338
2004-10-28,1538.247314,1596.661743,1538.247314,1596.661743,1249.805664,1265138
2004-10-29,1616.133179,1655.076172,1586.926025,1616.133179,1265.047241,366769
2004-11-01,1596.661743,1655.076172,1577.190308,1653.129150,1294.006226,1352797
2004-11-02,1655.076172,1732.962158,1654.102539,1655.076172,1295.530518,452868
2004-11-03,1669.679810,1669.679810,1611.265381,1618.080444,1266.571411,872592
2004-11-04,1618.080444,1655.076172,1616.133179,1655.076172,1295.530518,47443
2004-11-05,1630.736938,1655.076172,1630.736938,1655.076172,1295.530518,8597
2004-11-08,1625.869019,1635.604736,1621.001099,1625.869019,1272.668457,52961
2004-11-09,1625.869019,1645.340454,1625.869019,1645.340454,1287.909424,39965
2004-11-10,1655.076172,1655.076172,1616.133179,1616.133179,1265.047241,52687
2004-11-11,1624.895386,1656.049805,1621.001099,1640.472656,1284.099609,148014
2004-11-12,1645.340454,1655.076172,1645.340454,1645.340454,1287.909424,572643
2004-11-15,1645.340454,1655.076172,1645.340454,1655.076172,1295.530518,351696
2004-11-16,1655.076172,1655.076172,1630.736938,1643.393311,1286.385376,246534
2004-11-17,1655.076172,1655.076172,1646.313965,1655.076172,1295.530518,171332
2004-11-18,1655.076172,1684.283447,1655.076172,1674.547729,1310.771973,119401
2004-11-19,1674.547729,1703.754883,1674.547729,1703.754883,1333.634399,189664
2004-11-22,1703.754883,1732.962158,1690.124878,1732.962158,1356.496216,115267
2004-11-23,1732.962158,1762.169434,1732.962158,1752.433594,1371.738159,569817
2004-11-24,1752.433594,1801.112427,1752.433594,1762.169434,1379.358765,296012
2004-11-25,1757.301514,1762.169434,1752.433594,1762.169434,1379.358765,37529
2004-11-26,1762.169434,1830.319580,1761.195801,1801.112427,1409.842041,424188
2004-11-29,1801.112427,1849.791138,1801.112427,1801.112427,1409.842041,272287
2004-11-30,1801.112427,1810.848145,1606.397461,1809.874512,1416.700684,5133658
2004-12-01,1801.112427,1801.112427,1748.539307,1748.539307,1368.689819,382020
2004-12-02,1771.905151,1771.905151,1728.094360,1732.962158,1356.496216,280637
2004-12-03,1752.433594,1771.905151,1703.754883,1703.754883,1333.634399,102984
2004-12-06,1732.962158,1752.433594,1732.962158,1747.565796,1367.927734,173381
2004-12-07,1752.433594,1767.037354,1747.565796,1767.037354,1383.169434,252864
2004-12-08,1767.037354,1801.112427,1767.037354,1773.852295,1388.503906,100661
2004-12-09,1771.905151,1781.640869,1771.905151,1781.640869,1394.600586,90724
2004-12-10,1781.640869,1781.640869,1742.697876,1742.697876,1364.117188,216786
2004-12-13,1742.697876,1752.433594,1742.697876,1752.433594,1371.738159,360213
2004-12-14,1752.433594,1762.169434,1752.433594,1752.433594,1371.738159,297339
2004-12-15,1751.460083,1751.460083,1742.697876,1742.697876,1364.117188,97366
2004-12-16,1742.697876,1742.697876,1742.697876,1742.697876,1364.117188,0
2004-12-17,1752.433594,1757.301514,1742.697876,1742.697876,1364.117188,198588
2004-12-20,1742.697876,1752.433594,1742.697876,1742.697876,1364.117188,218900
2004-12-21,1747.565796,1747.565796,1737.829956,1737.829956,1360.306763,96763
2004-12-22,1732.962158,1742.697876,1732.962158,1734.909302,1358.020630,148277
2004-12-23,1737.829956,1752.433594,1737.829956,1752.433594,1371.738159,152321
2004-12-24,1762.169434,1762.169434,1752.433594,1752.433594,1371.738159,32443
2004-12-27,1752.433594,1752.433594,1752.433594,1752.433594,1371.738159,0
2004-12-28,1776.772949,1810.848145,1776.772949,1801.112427,1409.842041,156862
2004-12-29,1801.112427,1801.112427,1791.376587,1796.244507,1406.031494,75244
2004-12-30,1801.112427,1820.583740,1801.112427,1820.583740,1425.083618,83462
2004-12-31,1820.583740,1849.791138,1820.583740,1820.583740,1425.083618,60960
2005-01-03,1820.583740,1947.148560,1802.085938,1849.791138,1447.945557,379561
2005-01-04,1844.923218,1903.337646,1844.923218,1893.601929,1482.239136,48267
2005-01-05,1893.601929,1895.549072,1888.734009,1888.734009,1478.428833,107288
2005-01-06,1893.601929,1947.148560,1888.734009,1947.148560,1524.153564,58140
2005-01-07,1942.280640,1942.280640,1927.677002,1942.280640,1520.343262,172657
2005-01-10,1947.148560,1947.148560,1927.677002,1927.677002,1508.911743,14528
2005-01-11,1927.677002,1947.148560,1927.677002,1927.677002,1508.911743,174057
2005-01-12,1925.729858,1927.677002,1922.809082,1927.677002,1508.911743,78271
2005-01-13,1917.941284,1937.412842,1917.941284,1927.677002,1508.911743,88303
2005-01-14,1947.148560,1947.148560,1913.073364,1917.941284,1501.290894,280050
2005-01-17,1898.469849,1917.941284,1878.998291,1878.998291,1470.807861,61406
2005-01-18,1917.941284,1917.941284,1825.451660,1830.319580,1432.704102,67894
2005-01-19,1829.345947,1829.345947,1809.874512,1816.689453,1422.034912,173419
2005-01-20,1816.689453,1816.689453,1762.169434,1810.848145,1417.462646,171738
2005-01-21,1810.848145,1816.689453,1810.848145,1815.715942,1421.273193,451069
2005-01-24,1801.112427,1849.791138,1801.112427,1810.848145,1417.462646,140045
2005-01-25,1820.583740,1820.583740,1771.905151,1802.085938,1410.603882,75266
2005-01-26,1810.848145,1810.848145,1776.772949,1776.772949,1390.789917,133199
2005-01-27,1781.640869,1810.848145,1776.772949,1810.848145,1417.462646,106574
2005-01-28,1835.187500,1835.187500,1815.715942,1820.583740,1425.083618,303008
2005-01-31,1820.583740,1820.583740,1801.112427,1801.112427,1409.842041,139716
2005-02-01,1810.848145,1810.848145,1786.508667,1791.376587,1402.221313,37237
2005-02-02,1791.376587,1791.376587,1783.588013,1783.588013,1396.124634,128714
2005-02-03,1783.588013,1783.588013,1753.407227,1763.142944,1380.120972,34575
2005-02-04,1763.142944,1771.905151,1731.988647,1758.275146,1376.310791,126030
2005-02-07,1762.169434,1763.142944,1709.596436,1713.490723,1341.254761,321226
2005-02-08,1713.490723,1713.490723,1655.076172,1655.076172,1295.530518,707684
2005-02-09,1655.076172,1694.019165,1655.076172,1689.151245,1322.203247,431612
2005-02-10,1694.019165,1723.226440,1694.019165,1713.490723,1341.254761,416647
2005-02-11,1719.332153,1742.697876,1713.490723,1718.358521,1345.065308,392140
2005-02-14,1752.433594,1752.433594,1713.490723,1723.226440,1348.875854,205898
2005-02-15,1718.358521,1723.226440,1703.754883,1703.754883,1333.634399,211857
2005-02-16,1703.754883,1703.754883,1674.547729,1684.283447,1318.392822,661272
2005-02-17,1703.754883,1703.754883,1693.045654,1694.019165,1326.013306,797167
2005-02-18,1713.490723,1752.433594,1713.490723,1742.697876,1364.117188,1263852
2005-02-21,1752.433594,1840.055298,1752.433594,1803.059448,1411.366211,1271190
2005-02-22,1803.059448,1864.394653,1803.059448,1849.791138,1447.945557,439964
2005-02-23,1869.262573,1869.262573,1849.791138,1859.526855,1455.566284,526101
2005-02-24,1849.791138,1898.469849,1849.791138,1874.130371,1466.997681,810242
2005-02-25,1874.130371,1888.734009,1874.130371,1878.998291,1470.807861,396657
2005-02-28,1898.469849,1898.469849,1854.658936,1874.130371,1466.997681,603130
2005-03-01,1874.130371,1874.130371,1849.791138,1849.791138,1447.945557,753406
2005-03-02,1854.658936,1859.526855,1854.658936,1854.658936,1451.756104,480216
2005-03-03,1849.791138,1870.236084,1849.791138,1869.262573,1463.187134,300174
2005-03-04,1869.262573,1995.827148,1869.262573,1971.487915,1543.205200,349690
2005-03-07,1971.487915,2044.505859,1971.487915,2020.166626,1581.309204,116700
2005-03-08,1977.329346,2112.656006,1977.329346,2093.184570,1638.464722,237763
2005-03-09,2063.977295,2141.863281,2063.977295,2093.184570,1638.464722,675800
2005-03-10,2093.184570,2093.184570,2073.713135,2093.184570,1638.464722,155953
2005-03-11,2088.316895,2093.184570,2073.713135,2073.713135,1623.222900,348126
2005-03-14,2073.713135,2093.184570,2073.713135,2083.448975,1630.844238,417483
2005-03-15,2074.686768,2074.686768,2020.166626,2044.505859,1600.361084,81230
2005-03-16,2044.505859,2045.479492,2020.166626,2020.166626,1581.309204,103511
2005-03-17,2020.166626,2020.166626,1947.148560,1995.827148,1562.257324,213629
2005-03-18,2020.166626,2044.505859,1995.827148,2011.404419,1574.450195,149164
2005-03-21,2011.404419,2011.404419,2011.404419,2011.404419,1574.450195,0
2005-03-22,1996.800781,2063.977295,1996.800781,2063.977295,1615.602417,194152
2005-03-23,2049.373779,2049.373779,2005.562988,2034.770142,1592.740234,120213
2005-03-24,2034.770142,2034.770142,1952.016357,1971.487915,1543.205200,215408
2005-03-25,1971.487915,1971.487915,1971.487915,1971.487915,1543.205200,0
2005-03-28,1971.487915,1971.487915,1971.487915,1971.487915,1543.205200,0
2005-03-29,1947.148560,1947.148560,1947.148560,1947.148560,1524.153564,21724
2005-03-30,1946.174927,1946.174927,1908.205444,1917.941284,1501.290894,126195
2005-03-31,1913.073364,1995.827148,1913.073364,1986.091553,1554.636475,188159
2005-04-01,1995.827148,1995.827148,1990.959351,1995.827148,1562.257324,109349
2005-04-04,1995.827148,1995.827148,1986.091553,1995.827148,1562.257324,89840
2005-04-05,1986.091553,1986.091553,1947.148560,1947.148560,1524.153564,93001
2005-04-06,1947.148560,1947.148560,1927.677002,1947.148560,1524.153564,39892
2005-04-07,1947.148560,1947.148560,1898.469849,1927.677002,1508.911743,131894
2005-04-08,1927.677002,1947.148560,1927.677002,1927.677002,1508.911743,301494
2005-04-11,1937.412842,1937.412842,1854.658936,1927.677002,1508.911743,148144
2005-04-12,1921.835571,1921.835571,1888.734009,1898.469849,1486.049561,178704
2005-04-13,1899.443359,1913.073364,1899.443359,1908.205444,1493.670288,245975
2005-04-14,1908.205444,1909.179077,1898.469849,1908.205444,1493.670288,145329
2005-04-15,1917.941284,1917.941284,1908.205444,1913.073364,1497.480713,88441
2005-04-18,1922.809082,1947.148560,1869.262573,1900.416870,1487.573730,349193
2005-04-19,1908.205444,1937.412842,1903.337646,1908.205444,1493.670288,38812
2005-04-20,1917.941284,1927.677002,1908.205444,1927.677002,1508.911743,56528
2005-04-21,1927.677002,1947.148560,1908.205444,1947.148560,1524.153564,14126
2005-04-22,1947.148560,1966.619995,1917.941284,1937.412842,1516.532715,182896
2005-04-25,1923.782715,1946.174927,1898.469849,1946.174927,1523.391479,73645
2005-04-26,1946.174927,1946.174927,1908.205444,1929.624146,1510.436035,1128359
2005-04-27,1929.624146,1929.624146,1929.624146,1929.624146,1510.436035,0
2005-04-28,1947.148560,1947.148560,1932.544922,1947.148560,1524.153564,126642
2005-04-29,1947.148560,1956.884155,1937.412842,1947.148560,1524.153564,427606
2005-05-02,1947.148560,1947.148560,1947.148560,1947.148560,1524.153564,0
2005-05-03,1947.148560,2044.505859,1947.148560,1979.276367,1549.302002,65836
2005-05-04,1988.038574,2025.034424,1988.038574,2005.562988,1569.878174,261311
2005-05-05,2005.562988,2141.863281,2005.562988,2093.184570,1638.464722,86679
2005-05-06,2112.656006,2200.277832,2093.184570,2107.788330,1649.896240,257715
2005-05-09,2107.788330,2157.440430,2107.788330,2157.440430,1688.761597,276513
2005-05-10,2162.308350,2169.123291,2161.334717,2161.334717,1691.810181,28349
2005-05-11,2151.599121,2151.599121,2122.391846,2151.599121,1684.189575,131796
2005-05-12,2141.863281,2141.863281,2122.391846,2122.391846,1661.327026,298870
2005-05-13,2122.391846,2122.391846,2044.505859,2093.184570,1638.464722,172261
2005-05-16,2068.845215,2092.211182,2039.638062,2044.505859,1600.361084,262644
2005-05-17,2044.505859,2068.845215,2044.505859,2068.845215,1619.412964,84277
2005-05-18,2068.845215,2105.841064,2068.845215,2093.184570,1638.464722,239916
2005-05-19,2093.184570,2102.920410,2083.448975,2083.448975,1630.844238,212838
2005-05-20,2084.422607,2141.863281,2083.448975,2141.863281,1676.568604,106371
2005-05-23,2141.863281,2156.467041,2141.863281,2141.863281,1676.568604,65058
2005-05-24,2141.863281,2175.938477,2141.863281,2175.938477,1703.241333,232943
2005-05-25,2190.541992,2190.541992,2161.334717,2163.281982,1693.334473,38813
2005-05-26,2141.863281,2180.806396,2112.656006,2171.070557,1699.430908,247438
2005-05-27,2171.070557,2180.806396,2165.229004,2171.070557,1699.430908,248005
2005-05-30,2171.070557,2171.070557,2146.731201,2161.334717,1691.810181,27172
2005-05-31,2147.704834,2170.096924,2141.863281,2141.863281,1676.568604,51955
2005-06-01,2141.863281,2156.467041,2122.391846,2141.863281,1676.568604,879607
2005-06-02,2141.863281,2146.731201,2141.863281,2141.863281,1676.568604,251324
2005-06-03,2141.863281,2141.863281,2141.863281,2141.863281,1676.568604,0
2005-06-06,2141.863281,2248.956543,2141.863281,2190.541992,1714.672363,50997
2005-06-07,2239.220703,2240.194336,2141.863281,2214.881348,1733.724365,42417
